delivery_id,region,stove_model,quantity,distance_km,delivery_time_days,promised_time_days,on_time,vehicle_type,month,quarter,year,delay_days,is_delayed,revenue
DEL04115,Kisumu,SmartStove,2,338.9,9.6,8.0,True,Van,11,4,2025,1.5999999999999996,True,9000
DEL04116,Mombasa,MOTO,2,455.2,11.3,9.8,True,Van,5,2,2025,1.5,True,5600
DEL04117,Meru,EcoZoom,5,229.8,4.1,3.8,True,Van,1,1,2024,0.2999999999999998,True,19500
DEL04118,Meru,Jikokoa,20,211.3,4.8,4.7,True,Lorry,7,3,2024,0.09999999999999964,True,70000
DEL04119,Meru,MOTO,10,242.6,8.9,6.0,False,Lorry,11,4,2025,2.9000000000000004,True,28000
DEL04120,Busia,MOTO,5,204.6,4.7,3.6,True,Van,12,4,2025,1.1,True,14000
DEL04121,Bungoma,EcoZoom,1,387.0,8.8,9.1,True,Van,1,1,2025,0.0,False,3900
DEL04122,Uasin Gishu,Jikokoa,20,336.7,9.4,7.0,True,Lorry,11,4,2024,2.4000000000000004,True,70000
DEL04123,Bungoma,KuniOx,2,343.7,8.9,9.2,True,Van,1,1,2025,0.0,False,8400
DEL04124,Nakuru,SmartStove,5,140.5,3.1,2.9,True,Van,7,3,2025,0.20000000000000018,True,22500
DEL04125,Bungoma,Jikokoa,1,386.5,9.1,8.9,True,Van,8,3,2024,0.1999999999999993,True,3500
DEL04126,Busia,SmartStove,1,245.0,4.6,4.6,True,Van,6,2,2026,0.0,False,4500
DEL04127,Nairobi,MOTO,10,29.9,0.8,0.8,True,Lorry,10,4,2025,0.0,False,28000
DEL04128,Kakamega,KuniOx,1,371.6,9.5,9.6,True,Van,1,1,2026,0.0,False,4200
DEL04129,Bungoma,Jikokoa,2,171.4,4.4,4.2,True,Van,1,1,2025,0.20000000000000018,True,7000
DEL04130,Busia,SmartStove,20,289.9,9.3,7.7,True,Lorry,4,2,2024,1.6000000000000005,True,90000
DEL04131,Machakos,SmartStove,10,49.0,1.5,1.4,True,Lorry,11,4,2024,0.10000000000000009,True,45000
DEL04132,Uasin Gishu,EcoZoom,10,321.1,6.6,6.7,True,Lorry,2,1,2024,0.0,False,39000
DEL04133,Mombasa,SmartStove,2,458.7,12.2,9.8,True,Van,3,1,2025,2.3999999999999986,True,9000
DEL04134,Busia,MOTO,1,190.3,4.3,4.5,True,Van,10,4,2025,0.0,False,2800
DEL04135,Nairobi,KuniOx,5,19.4,0.6,0.6,True,Van,4,2,2025,0.0,False,21000
DEL04136,Machakos,MOTO,1,44.2,1.0,1.0,True,Van,6,2,2025,0.0,False,2800
DEL04137,Kakamega,MOTO,2,385.7,9.1,8.4,True,Van,1,1,2025,0.6999999999999993,True,5600
DEL04138,Kiambu,MOTO,5,16.2,0.5,0.4,True,Van,4,2,2025,0.09999999999999998,True,14000
DEL04139,Kakamega,EcoZoom,2,415.1,11.0,11.8,True,Van,1,1,2025,0.0,False,7800
DEL04140,Kakamega,KuniOx,1,412.2,10.8,10.3,True,Van,7,3,2026,0.5,True,4200
DEL04141,Kisumu,EcoZoom,2,349.4,10.1,7.8,True,Van,12,4,2024,2.3,True,7800
DEL04142,Busia,EcoZoom,1,367.7,6.7,6.1,True,Van,9,3,2024,0.6000000000000005,True,3900
DEL04143,Makueni,SmartStove,1,248.9,5.2,5.0,True,Van,10,4,2025,0.20000000000000018,True,4500
DEL04144,Migori,KuniOx,1,362.8,8.5,8.1,True,Van,7,3,2026,0.40000000000000036,True,4200
DEL04145,Kakamega,MOTO,1,380.7,11.0,7.9,True,Van,12,4,2025,3.0999999999999996,True,2800
DEL04146,Mombasa,Jikokoa,5,500.4,9.1,8.4,True,Van,9,3,2025,0.6999999999999993,True,17500
DEL04147,Migori,Jikokoa,20,140.5,2.8,2.7,True,Lorry,1,1,2025,0.09999999999999964,True,70000
DEL04148,Makueni,SmartStove,10,192.1,4.3,3.6,True,Lorry,5,2,2025,0.6999999999999997,True,45000
DEL04149,Bungoma,MOTO,5,247.2,6.8,6.2,True,Van,11,4,2025,0.5999999999999996,True,14000
DEL04150,Meru,MOTO,2,224.6,5.4,5.1,True,Van,1,1,2025,0.3000000000000007,True,5600
DEL04151,Uasin Gishu,MOTO,1,311.2,9.2,7.2,True,Van,11,4,2024,1.9999999999999991,True,2800
DEL04152,Machakos,SmartStove,1,51.5,1.4,1.2,True,Van,5,2,2025,0.19999999999999996,True,4500
DEL04153,Meru,KuniOx,10,240.1,6.7,5.8,True,Lorry,11,4,2025,0.9000000000000004,True,42000
DEL04154,Kiambu,SmartStove,2,32.8,0.8,0.7,True,Van,5,2,2025,0.10000000000000009,True,9000
DEL04155,Bungoma,Jikokoa,5,122.4,2.8,2.4,True,Van,3,1,2024,0.3999999999999999,True,17500
DEL04156,Uasin Gishu,MOTO,5,337.3,10.5,8.5,True,Van,12,4,2026,2.0,True,14000
DEL04157,Homa Bay,MOTO,10,146.6,3.5,3.7,True,Lorry,2,1,2025,0.0,False,28000
DEL04158,Kitui,MOTO,10,317.2,7.3,7.8,True,Lorry,10,4,2024,0.0,False,28000
DEL04159,Homa Bay,MOTO,5,209.0,4.0,3.8,True,Van,4,2,2026,0.20000000000000018,True,14000
DEL04160,Meru,EcoZoom,5,212.9,3.9,4.0,True,Van,10,4,2024,0.0,False,19500
DEL04161,Nairobi,SmartStove,5,17.6,0.4,0.3,True,Van,2,1,2024,0.10000000000000003,True,22500
DEL04162,Busia,KuniOx,5,197.9,3.8,4.1,True,Van,2,1,2024,0.0,False,21000
DEL04163,Makueni,EcoZoom,1,182.9,3.5,3.2,False,Van,6,2,2024,0.2999999999999998,True,3900
DEL04164,Homa Bay,SmartStove,2,199.5,5.4,4.9,True,Van,12,4,2025,0.5,True,9000
DEL04165,Kiambu,KuniOx,2,20.9,0.5,0.5,True,Van,7,3,2026,0.0,False,8400
DEL04166,Machakos,MOTO,20,52.9,1.3,1.4,True,Lorry,6,2,2026,0.0,False,56000
DEL04167,Uasin Gishu,SmartStove,1,281.9,6.5,5.4,True,Van,12,4,2026,1.0999999999999996,True,4500
DEL04168,Busia,MOTO,1,125.5,2.1,2.3,True,Van,10,4,2025,0.0,False,2800
DEL04169,Kilifi,KuniOx,5,532.8,9.7,9.1,True,Van,6,2,2024,0.5999999999999996,True,21000
DEL04170,Busia,Jikokoa,2,199.5,5.3,5.0,True,Van,1,1,2025,0.2999999999999998,True,7000
DEL04171,Kitui,KuniOx,2,248.1,5.3,5.1,True,Van,8,3,2025,0.20000000000000018,True,8400
DEL04172,Kakamega,MOTO,2,419.2,9.4,8.6,True,Van,7,3,2024,0.8000000000000007,True,5600
DEL04173,Kisumu,MOTO,2,308.5,6.6,4.7,True,Van,12,4,2026,1.8999999999999995,True,5600
DEL04174,Mombasa,Jikokoa,10,486.8,11.6,9.6,True,Lorry,11,4,2024,2.0,True,35000
DEL04175,Nakuru,EcoZoom,2,150.2,2.8,2.6,True,Van,1,1,2024,0.19999999999999973,True,7800
DEL04176,Bungoma,EcoZoom,1,157.1,3.7,3.7,True,Van,7,3,2025,0.0,False,3900
DEL04177,Kakamega,SmartStove,1,395.7,8.0,7.2,True,Van,12,4,2026,0.7999999999999998,True,4500
DEL04178,Makueni,Jikokoa,1,364.5,7.8,8.0,True,Van,8,3,2024,0.0,False,3500
DEL04179,Nairobi,MOTO,10,29.7,0.7,0.6,True,Lorry,10,4,2025,0.09999999999999998,True,28000
DEL04180,Bungoma,EcoZoom,10,249.8,6.8,6.8,True,Lorry,1,1,2025,0.0,False,39000
DEL04181,Migori,KuniOx,2,190.4,4.1,4.3,True,Van,6,2,2026,0.0,False,8400
DEL04182,Uasin Gishu,KuniOx,5,300.7,7.6,7.6,True,Van,3,1,2025,0.0,False,21000
DEL04183,Busia,MOTO,5,130.4,2.5,2.3,True,Van,1,1,2025,0.20000000000000018,True,14000
DEL04184,Bungoma,KuniOx,5,222.2,4.4,4.0,True,Van,8,3,2025,0.40000000000000036,True,21000
DEL04185,Meru,EcoZoom,10,225.6,5.3,5.8,True,Lorry,6,2,2026,0.0,False,39000
DEL04186,Bungoma,KuniOx,1,281.6,6.4,5.4,True,Van,3,1,2025,1.0,True,4200
DEL04187,Migori,EcoZoom,5,307.4,7.3,7.3,True,Van,9,3,2024,0.0,False,19500
DEL04188,Mombasa,SmartStove,1,472.8,8.2,8.0,True,Van,2,1,2024,0.1999999999999993,True,4500
DEL04189,Kiambu,EcoZoom,10,49.8,1.1,1.2,True,Lorry,10,4,2026,0.0,False,39000
DEL04190,Bungoma,KuniOx,50,309.0,8.5,9.3,True,Truck,1,1,2025,0.0,False,210000
DEL04191,Bungoma,SmartStove,2,230.2,5.1,4.9,True,Van,6,2,2026,0.1999999999999993,True,9000
DEL04192,Kiambu,Jikokoa,20,19.0,0.6,0.5,True,Lorry,4,2,2024,0.09999999999999998,True,70000
DEL04193,Kilifi,EcoZoom,2,484.9,10.1,8.6,True,Van,4,2,2025,1.5,True,7800
DEL04194,Homa Bay,SmartStove,5,183.8,5.4,5.0,True,Van,11,4,2026,0.40000000000000036,True,22500
DEL04195,Kiambu,KuniOx,50,20.5,0.7,0.7,True,Truck,1,1,2026,0.0,False,210000
DEL04196,Mombasa,SmartStove,1,496.4,14.5,11.1,True,Van,5,2,2024,3.4000000000000004,True,4500
DEL04197,Machakos,Jikokoa,1,74.8,1.7,1.4,True,Van,4,2,2025,0.30000000000000004,True,3500
DEL04198,Meru,KuniOx,50,244.0,8.3,7.3,True,Truck,3,1,2025,1.0000000000000009,True,210000
DEL04199,Kilifi,MOTO,1,517.9,14.4,13.3,True,Van,5,2,2024,1.0999999999999996,True,2800
DEL04200,Mombasa,Jikokoa,5,515.1,10.4,8.8,True,Van,4,2,2026,1.5999999999999996,True,17500
DEL04201,Nakuru,MOTO,1,138.4,2.8,3.0,True,Van,8,3,2024,0.0,False,2800
DEL04202,Busia,Jikokoa,5,234.5,5.9,5.3,True,Van,11,4,2024,0.6000000000000005,True,17500
DEL04203,Meru,KuniOx,2,252.2,6.3,5.5,True,Van,12,4,2025,0.7999999999999998,True,8400
DEL04204,Homa Bay,KuniOx,5,362.5,6.6,7.2,True,Van,9,3,2025,0.0,False,21000
DEL04205,Machakos,KuniOx,1,65.2,1.1,1.1,True,Van,10,4,2024,0.0,False,4200
DEL04206,Kakamega,KuniOx,50,382.3,11.1,9.6,True,Truck,4,2,2025,1.5,True,210000
DEL04207,Busia,KuniOx,1,238.3,6.9,6.2,True,Van,4,2,2025,0.7000000000000002,True,4200
DEL04208,Nairobi,MOTO,5,26.6,0.7,0.5,True,Van,12,4,2024,0.19999999999999996,True,14000
DEL04209,Machakos,MOTO,1,63.7,1.9,1.7,True,Van,3,1,2025,0.19999999999999996,True,2800
DEL04210,Uasin Gishu,MOTO,1,306.6,6.5,6.0,True,Van,9,3,2024,0.5,True,2800
DEL04211,Kilifi,EcoZoom,5,546.5,13.6,10.0,True,Van,11,4,2026,3.5999999999999996,True,19500
DEL04212,Mombasa,Jikokoa,20,487.5,13.8,15.0,True,Lorry,2,1,2024,0.0,False,70000
DEL04213,Nakuru,KuniOx,2,132.7,4.2,3.4,True,Van,11,4,2024,0.8000000000000003,True,8400
DEL04214,Busia,KuniOx,2,227.1,5.8,6.2,True,Van,6,2,2024,0.0,False,8400
DEL04215,Homa Bay,EcoZoom,1,209.5,5.5,5.6,True,Van,6,2,2024,0.0,False,3900
DEL04216,Kilifi,MOTO,1,537.8,11.7,12.2,True,Van,2,1,2025,0.0,False,2800
DEL04217,Homa Bay,Jikokoa,50,374.5,12.9,10.3,True,Truck,11,4,2024,2.5999999999999996,True,175000
DEL04218,Mombasa,KuniOx,1,470.8,11.1,10.8,True,Van,8,3,2024,0.29999999999999893,True,4200
DEL04219,Machakos,MOTO,1,63.0,1.8,1.6,True,Van,4,2,2025,0.19999999999999996,True,2800
DEL04220,Bungoma,EcoZoom,2,304.7,7.6,7.7,True,Van,8,3,2025,0.0,False,7800
DEL04221,Makueni,EcoZoom,1,288.3,8.0,6.8,True,Van,3,1,2024,1.2000000000000002,True,3900
DEL04222,Kakamega,SmartStove,1,395.0,9.2,6.6,True,Van,11,4,2026,2.5999999999999996,True,4500
DEL04223,Uasin Gishu,KuniOx,1,315.4,6.9,7.0,True,Van,7,3,2024,0.0,False,4200
DEL04224,Nairobi,MOTO,1,10.9,0.3,0.2,True,Van,12,4,2024,0.09999999999999998,True,2800
DEL04225,Nairobi,EcoZoom,1,20.0,0.5,0.4,True,Van,12,4,2025,0.09999999999999998,True,3900
DEL04226,Mombasa,SmartStove,2,467.3,11.2,11.7,True,Van,6,2,2025,0.0,False,9000
DEL04227,Busia,Jikokoa,2,173.3,4.3,4.1,True,Van,9,3,2025,0.20000000000000018,True,7000
DEL04228,Busia,SmartStove,5,327.7,8.1,7.6,True,Van,5,2,2025,0.5,True,22500
DEL04229,Meru,EcoZoom,1,213.1,4.8,4.8,True,Van,7,3,2025,0.0,False,3900
DEL04230,Busia,SmartStove,1,341.9,8.4,7.9,True,Van,9,3,2024,0.5,True,4500
DEL04231,Homa Bay,KuniOx,1,296.8,7.7,8.0,True,Van,3,1,2025,0.0,False,4200
DEL04232,Machakos,SmartStove,1,55.8,1.1,1.0,True,Van,7,3,2025,0.10000000000000009,True,4500
DEL04233,Bungoma,SmartStove,1,384.3,9.8,9.2,True,Van,4,2,2025,0.6000000000000014,True,4500
DEL04234,Meru,KuniOx,10,214.1,7.0,6.6,True,Lorry,5,2,2026,0.40000000000000036,True,42000
DEL04235,Makueni,SmartStove,20,325.6,7.8,6.6,True,Lorry,3,1,2025,1.2000000000000002,True,90000
DEL04236,Kakamega,MOTO,1,368.8,10.6,9.8,True,Van,4,2,2024,0.7999999999999989,True,2800
DEL04237,Machakos,SmartStove,2,56.4,0.9,0.9,True,Van,1,1,2025,0.0,False,9000
DEL04238,Kiambu,SmartStove,1,18.1,0.4,0.3,True,Van,12,4,2025,0.10000000000000003,True,4500
DEL04239,Nairobi,KuniOx,10,14.4,0.3,0.3,True,Lorry,1,1,2025,0.0,False,42000
DEL04240,Kitui,EcoZoom,1,127.0,3.3,2.9,True,Van,11,4,2025,0.3999999999999999,True,3900
DEL04241,Uasin Gishu,SmartStove,1,313.3,10.0,7.8,True,Van,12,4,2026,2.2,True,4500
DEL04242,Homa Bay,EcoZoom,1,321.2,7.3,6.6,False,Van,1,1,2026,0.7000000000000002,True,3900
DEL04243,Busia,EcoZoom,2,357.3,6.6,6.7,True,Van,2,1,2024,0.0,False,7800
DEL04244,Migori,SmartStove,2,348.4,7.3,6.7,True,Van,2,1,2026,0.5999999999999996,True,9000
DEL04245,Uasin Gishu,KuniOx,5,291.3,6.7,6.8,True,Van,9,3,2025,0.0,False,21000
DEL04246,Busia,MOTO,1,336.0,6.0,5.7,True,Van,10,4,2025,0.2999999999999998,True,2800
DEL04247,Kitui,SmartStove,50,118.3,3.9,3.7,True,Truck,2,1,2026,0.19999999999999973,True,225000
DEL04248,Homa Bay,SmartStove,2,143.6,3.6,3.2,True,Van,3,1,2025,0.3999999999999999,True,9000
DEL04249,Makueni,MOTO,2,252.0,5.8,5.9,True,Van,4,2,2025,0.0,False,5600
DEL04250,Kiambu,Jikokoa,1,39.6,0.7,0.6,True,Van,1,1,2024,0.09999999999999998,True,3500
DEL04251,Busia,EcoZoom,5,317.3,5.5,5.7,True,Van,9,3,2025,0.0,False,19500
DEL04252,Kisumu,EcoZoom,2,352.2,7.4,7.7,True,Van,8,3,2026,0.0,False,7800
DEL04253,Makueni,SmartStove,1,383.0,8.4,7.1,True,Van,5,2,2025,1.3000000000000007,True,4500
DEL04254,Migori,MOTO,2,122.1,2.4,2.5,True,Van,1,1,2024,0.0,False,5600
DEL04255,Nakuru,Jikokoa,1,123.5,2.4,2.4,True,Van,12,4,2025,0.0,False,3500
DEL04256,Mombasa,KuniOx,1,510.9,11.8,11.7,True,Van,6,2,2026,0.10000000000000142,True,4200
DEL04257,Mombasa,SmartStove,1,484.7,14.8,11.8,True,Van,5,2,2024,3.0,True,4500
DEL04258,Meru,KuniOx,1,204.3,4.9,4.8,True,Van,1,1,2025,0.10000000000000053,True,4200
DEL04259,Busia,KuniOx,2,143.8,3.1,2.9,True,Van,9,3,2025,0.20000000000000018,True,8400
DEL04260,Kitui,SmartStove,1,136.4,3.1,2.7,True,Van,5,2,2025,0.3999999999999999,True,4500
DEL04261,Migori,MOTO,2,277.6,6.9,7.4,True,Van,6,2,2025,0.0,False,5600
DEL04262,Kisumu,SmartStove,2,349.5,6.4,6.9,True,Van,2,1,2025,0.0,False,9000
DEL04263,Kisumu,EcoZoom,2,311.6,5.2,5.2,True,Van,2,1,2026,0.0,False,7800
DEL04264,Kilifi,Jikokoa,2,497.4,9.5,10.2,True,Van,1,1,2024,0.0,False,7000
DEL04265,Kiambu,MOTO,1,38.4,0.9,0.8,True,Van,1,1,2024,0.09999999999999998,True,2800
DEL04266,Busia,EcoZoom,2,356.7,9.2,8.3,False,Van,9,3,2025,0.8999999999999986,True,7800
DEL04267,Uasin Gishu,SmartStove,1,313.1,7.4,6.1,True,Van,3,1,2025,1.3000000000000007,True,4500
DEL04268,Kitui,Jikokoa,1,258.5,6.1,6.0,True,Van,10,4,2025,0.09999999999999964,True,3500
DEL04269,Kiambu,MOTO,1,46.8,0.8,0.7,True,Van,8,3,2025,0.10000000000000009,True,2800
DEL04270,Uasin Gishu,Jikokoa,2,308.1,7.3,7.9,True,Van,7,3,2024,0.0,False,7000
DEL04271,Nakuru,Jikokoa,2,133.8,3.8,3.4,True,Van,4,2,2025,0.3999999999999999,True,7000
DEL04272,Kitui,Jikokoa,10,328.9,8.7,6.3,True,Lorry,11,4,2025,2.3999999999999995,True,35000
DEL04273,Bungoma,EcoZoom,10,236.1,6.0,6.2,True,Lorry,10,4,2024,0.0,False,39000
DEL04274,Kakamega,Jikokoa,2,357.8,9.2,8.5,True,Van,3,1,2025,0.6999999999999993,True,7000
DEL04275,Nairobi,MOTO,20,28.9,0.7,0.6,True,Lorry,3,1,2024,0.09999999999999998,True,56000
DEL04276,Migori,EcoZoom,1,135.3,2.8,3.0,True,Van,9,3,2024,0.0,False,3900
DEL04277,Kisumu,SmartStove,2,303.0,6.1,5.7,True,Van,9,3,2026,0.39999999999999947,True,9000
DEL04278,Kakamega,KuniOx,1,378.0,7.1,7.6,True,Van,9,3,2025,0.0,False,4200
DEL04279,Kitui,Jikokoa,10,236.1,6.2,6.3,True,Lorry,8,3,2025,0.0,False,35000
DEL04280,Nakuru,MOTO,1,147.8,3.6,3.4,True,Van,2,1,2025,0.20000000000000018,True,2800
DEL04281,Mombasa,SmartStove,10,457.0,16.7,12.4,True,Lorry,12,4,2024,4.299999999999999,True,45000
DEL04282,Kilifi,Jikokoa,5,534.1,10.5,11.3,True,Van,9,3,2026,0.0,False,17500
DEL04283,Kilifi,SmartStove,10,549.3,14.5,10.9,True,Lorry,12,4,2024,3.5999999999999996,True,45000
DEL04284,Homa Bay,EcoZoom,1,141.5,3.5,2.7,True,Van,12,4,2024,0.7999999999999998,True,3900
DEL04285,Busia,KuniOx,2,110.7,2.3,2.4,True,Van,1,1,2025,0.0,False,8400
DEL04286,Machakos,MOTO,2,50.8,1.3,1.3,True,Van,2,1,2026,0.0,False,5600
DEL04287,Kakamega,SmartStove,1,370.7,9.4,9.0,True,Van,4,2,2025,0.40000000000000036,True,4500
DEL04288,Uasin Gishu,EcoZoom,10,326.2,7.1,6.6,True,Lorry,4,2,2025,0.5,True,39000
DEL04289,Machakos,SmartStove,1,60.8,1.3,1.3,True,Van,7,3,2024,0.0,False,4500
DEL04290,Kiambu,SmartStove,2,17.9,0.6,0.4,True,Van,4,2,2026,0.19999999999999996,True,9000
DEL04291,Busia,EcoZoom,10,217.6,4.7,4.9,True,Lorry,9,3,2026,0.0,False,39000
DEL04292,Nairobi,Jikokoa,1,27.5,0.8,0.6,True,Van,11,4,2025,0.20000000000000007,True,3500
DEL04293,Machakos,KuniOx,1,43.2,1.3,1.0,True,Van,11,4,2026,0.30000000000000004,True,4200
DEL04294,Kiambu,KuniOx,10,23.8,0.7,0.6,True,Lorry,12,4,2026,0.09999999999999998,True,42000
DEL04295,Homa Bay,EcoZoom,2,258.3,4.5,4.1,True,Van,8,3,2024,0.40000000000000036,True,7800
DEL04296,Busia,EcoZoom,5,308.1,7.5,6.9,True,Van,4,2,2024,0.5999999999999996,True,19500
DEL04297,Kitui,KuniOx,1,280.5,6.5,5.8,True,Van,5,2,2025,0.7000000000000002,True,4200
DEL04298,Homa Bay,KuniOx,1,395.6,7.4,7.3,True,Van,1,1,2026,0.10000000000000053,True,4200
DEL04299,Machakos,KuniOx,1,41.0,1.0,1.0,True,Van,7,3,2024,0.0,False,4200
DEL04300,Kiambu,KuniOx,1,45.0,1.4,1.2,True,Van,12,4,2025,0.19999999999999996,True,4200
DEL04301,Meru,EcoZoom,10,236.8,6.7,4.6,True,Lorry,12,4,2025,2.1000000000000005,True,39000
DEL04302,Homa Bay,EcoZoom,1,365.5,6.4,6.9,True,Van,6,2,2024,0.0,False,3900
DEL04303,Kilifi,EcoZoom,1,520.1,10.7,10.2,True,Van,9,3,2025,0.5,True,3900
DEL04304,Meru,MOTO,5,258.7,5.5,5.7,True,Van,7,3,2025,0.0,False,14000
DEL04305,Meru,SmartStove,2,219.8,5.8,5.9,True,Van,1,1,2025,0.0,False,9000
DEL04306,Nakuru,MOTO,2,141.5,3.3,2.9,True,Van,5,2,2026,0.3999999999999999,True,5600
DEL04307,Kitui,SmartStove,20,107.1,3.1,2.8,True,Lorry,11,4,2026,0.30000000000000027,True,90000
DEL04308,Meru,SmartStove,1,251.7,7.0,6.1,True,Van,3,1,2026,0.9000000000000004,True,4500
DEL04309,Machakos,SmartStove,1,50.2,1.2,1.3,True,Van,10,4,2024,0.0,False,4500
DEL04310,Nakuru,KuniOx,5,171.5,4.5,4.5,True,Van,8,3,2025,0.0,False,21000
DEL04311,Kiambu,EcoZoom,1,34.6,1.0,0.8,True,Van,11,4,2024,0.19999999999999996,True,3900
DEL04312,Nairobi,KuniOx,1,22.7,0.4,0.3,True,Van,8,3,2026,0.10000000000000003,True,4200
DEL04313,Kitui,MOTO,1,399.9,11.3,9.2,True,Van,11,4,2024,2.1000000000000014,True,2800
DEL04314,Nakuru,MOTO,5,143.8,3.2,3.1,True,Van,9,3,2026,0.10000000000000009,True,14000
DEL04315,Kiambu,SmartStove,1,24.3,0.5,0.5,True,Van,7,3,2024,0.0,False,4500
DEL04316,Makueni,EcoZoom,1,178.9,3.7,3.9,True,Van,9,3,2026,0.0,False,3900
DEL04317,Meru,Jikokoa,5,235.4,5.2,4.3,True,Van,12,4,2024,0.9000000000000004,True,17500
DEL04318,Homa Bay,EcoZoom,5,370.3,9.8,10.1,True,Van,6,2,2025,0.0,False,19500
DEL04319,Mombasa,KuniOx,1,485.8,9.4,9.1,True,Van,10,4,2025,0.3000000000000007,True,4200
DEL04320,Uasin Gishu,Jikokoa,10,324.6,9.7,8.3,True,Lorry,5,2,2025,1.3999999999999986,True,35000
DEL04321,Bungoma,Jikokoa,10,128.2,3.3,3.1,True,Lorry,2,1,2025,0.19999999999999973,True,35000
DEL04322,Uasin Gishu,KuniOx,2,321.3,5.4,5.0,True,Van,10,4,2025,0.40000000000000036,True,8400
DEL04323,Makueni,Jikokoa,2,348.3,9.9,9.4,True,Van,3,1,2025,0.5,True,7000
DEL04324,Nakuru,KuniOx,50,168.5,4.4,4.0,True,Truck,4,2,2025,0.40000000000000036,True,210000
DEL04325,Machakos,SmartStove,20,41.8,1.0,1.0,True,Lorry,8,3,2024,0.0,False,90000
DEL04326,Migori,Jikokoa,10,319.8,9.3,6.6,True,Lorry,12,4,2025,2.700000000000001,True,35000
DEL04327,Kitui,MOTO,2,393.4,10.5,8.3,True,Van,4,2,2024,2.1999999999999993,True,5600
DEL04328,Migori,MOTO,1,329.5,8.0,6.8,True,Van,11,4,2025,1.2000000000000002,True,2800
DEL04329,Kilifi,EcoZoom,1,525.3,10.6,10.1,True,Van,2,1,2024,0.5,True,3900
DEL04330,Machakos,EcoZoom,5,60.0,1.0,1.0,True,Van,10,4,2024,0.0,False,19500
DEL04331,Meru,MOTO,1,215.0,4.9,4.3,True,Van,12,4,2025,0.6000000000000005,True,2800
DEL04332,Kakamega,EcoZoom,1,418.9,7.2,7.4,True,Van,9,3,2026,0.0,False,3900
DEL04333,Uasin Gishu,KuniOx,2,321.7,8.8,7.5,True,Van,12,4,2026,1.3000000000000007,True,8400
DEL04334,Kakamega,MOTO,1,394.5,7.2,6.4,True,Van,11,4,2025,0.7999999999999998,True,2800
DEL04335,Kisumu,MOTO,1,355.3,9.0,9.5,True,Van,9,3,2024,0.0,False,2800
DEL04336,Kisumu,KuniOx,1,351.9,8.3,7.9,True,Van,8,3,2024,0.40000000000000036,True,4200
DEL04337,Nakuru,MOTO,10,131.8,3.9,3.7,True,Lorry,4,2,2025,0.19999999999999973,True,28000
DEL04338,Meru,SmartStove,1,236.3,5.2,5.4,True,Van,10,4,2025,0.0,False,4500
DEL04339,Kisumu,SmartStove,5,305.4,8.1,7.3,True,Van,11,4,2024,0.7999999999999998,True,22500
DEL04340,Kisumu,Jikokoa,2,308.1,7.6,7.1,True,Van,8,3,2025,0.5,True,7000
DEL04341,Nakuru,KuniOx,10,165.9,3.7,4.0,True,Lorry,10,4,2025,0.0,False,42000
DEL04342,Kilifi,Jikokoa,1,486.8,9.7,8.7,False,Van,1,1,2026,1.0,True,3500
DEL04343,Kiambu,MOTO,1,27.7,0.5,0.5,True,Van,10,4,2024,0.0,False,2800
DEL04344,Kiambu,Jikokoa,1,39.4,1.0,1.1,True,Van,6,2,2024,0.0,False,3500
DEL04345,Bungoma,Jikokoa,1,375.9,9.4,9.0,True,Van,11,4,2025,0.40000000000000036,True,3500
DEL04346,Uasin Gishu,SmartStove,2,284.9,7.2,7.9,True,Van,9,3,2024,0.0,False,9000
DEL04347,Nakuru,Jikokoa,1,126.2,3.5,2.9,True,Van,12,4,2024,0.6000000000000001,True,3500
DEL04348,Meru,EcoZoom,1,218.8,4.7,4.7,True,Van,2,1,2024,0.0,False,3900
DEL04349,Meru,MOTO,2,215.8,4.7,4.3,False,Van,7,3,2026,0.40000000000000036,True,5600
DEL04350,Nairobi,KuniOx,2,20.8,0.5,0.5,False,Van,9,3,2024,0.0,False,8400
DEL04351,Uasin Gishu,Jikokoa,1,287.2,7.1,7.2,True,Van,2,1,2025,0.0,False,3500
DEL04352,Bungoma,KuniOx,20,213.8,5.9,6.3,True,Lorry,7,3,2025,0.0,False,84000
DEL04353,Kakamega,EcoZoom,1,370.3,8.1,8.4,True,Van,6,2,2024,0.0,False,3900
DEL04354,Uasin Gishu,KuniOx,2,325.6,8.0,8.7,True,Van,1,1,2025,0.0,False,8400
DEL04355,Meru,SmartStove,1,228.4,5.1,5.0,True,Van,3,1,2024,0.09999999999999964,True,4500
DEL04356,Machakos,SmartStove,1,76.3,1.5,1.3,True,Van,5,2,2025,0.19999999999999996,True,4500
DEL04357,Kiambu,EcoZoom,2,34.4,1.0,0.8,True,Van,3,1,2025,0.19999999999999996,True,7800
DEL04358,Busia,KuniOx,20,244.2,6.3,4.6,True,Lorry,3,1,2025,1.7000000000000002,True,84000
DEL04359,Nakuru,Jikokoa,2,153.1,3.8,3.4,True,Van,5,2,2024,0.3999999999999999,True,7000
DEL04360,Busia,Jikokoa,1,396.9,6.6,6.6,True,Van,10,4,2024,0.0,False,3500
DEL04361,Nairobi,MOTO,2,28.8,0.8,0.8,True,Van,12,4,2026,0.0,False,5600
DEL04362,Kisumu,Jikokoa,5,324.5,8.1,7.4,False,Van,6,2,2026,0.6999999999999993,True,17500
