customer_id,total_amount,avg_amount,std_amount,transaction_count,unique_tx_types,unique_channels,days_since_last_tx,avg_monthly_spend,age,age_group,location,income_level,employment_status,estimated_income,default_probability,defaulted
CUST02845,8478.2,1211.1714285714286,427.40888149517014,7,4,2,180.0,2119.55,39,35-44,Nairobi,Medium,Employed,47493.4166182553,0.1,0
CUST02846,6483.150000000001,498.7038461538462,215.98012715442368,13,6,4,180.0,1296.6299999999999,30,25-34,Nairobi,Low,Unemployed,22971.123427229555,0.6,1
CUST02847,12905.54,1843.6485714285716,665.3995300426296,7,4,3,180.0,4301.846666666667,49,45-54,Nakuru,Medium,Unemployed,70651.34388412659,0.4,1
CUST02848,5172.53,738.9328571428571,241.92804596369047,7,4,4,180.0,1034.5059999999999,30,25-34,Kitale,Medium,Employed,54908.119832066644,0.1,1
CUST02849,11877.57,1319.73,536.8713868330105,9,4,3,180.0,2375.514,38,35-44,Nakuru,Medium,Self-Employed,61616.75962395352,0.1,0
CUST02850,15368.42,1182.186153846154,546.0452815859759,13,6,5,180.0,2561.403333333333,31,25-34,Kisumu,Medium,Unemployed,65594.47135278152,0.4,1
CUST02851,3492.23,498.89,209.37551146206184,7,4,3,180.0,873.0575,39,35-44,Nairobi,Low,Unemployed,23498.760591811755,0.6,1
CUST02852,3198.67,399.83375,230.06053302415245,8,3,3,180.0,639.734,32,25-34,Eldoret,Low,Employed,21783.522742851466,0.3,1
CUST02853,12097.3,1099.7545454545455,438.2749593660044,11,5,4,180.0,3024.325,32,25-34,Eldoret,Medium,Unemployed,51116.05985407607,0.4,1
CUST02854,22730.86,2525.6511111111113,1170.631996940589,9,4,4,180.0,4546.1720000000005,58,55+,Malindi,High,Employed,130868.72077134543,0.0,0
CUST02855,3163.98,632.796,104.79948368193423,5,4,3,180.0,1054.6599999999999,21,18-24,Nairobi,Medium,Student,54493.01220500945,0.55,1
CUST02856,10645.53,1330.69125,486.9215747776315,8,4,3,180.0,2129.106,40,35-44,Thika,Medium,Employed,64018.575956554705,0.1,0
CUST02857,16308.51,1164.8935714285715,596.5500063326581,14,6,5,180.0,3261.702,28,25-34,Mombasa,Medium,Self-Employed,57986.7953258508,0.1,0
CUST02858,5517.49,689.68625,386.7963149823543,8,4,3,180.0,1103.498,23,18-24,Kisumu,Medium,Self-Employed,67674.56921413308,0.35,0
CUST02859,3374.92,482.13142857142856,279.4825343635729,7,5,3,180.0,1124.9733333333334,23,18-24,Thika,Medium,Employed,52083.653811581215,0.35,0
CUST02860,10660.44,1066.044,548.007206140779,10,5,3,180.0,2132.088,30,25-34,Nairobi,Medium,Self-Employed,57412.305519794936,0.1,0
CUST02861,13894.1,1389.41,616.6866474600821,10,5,5,180.0,2315.6833333333334,49,45-54,Nairobi,Medium,Student,60731.70162825036,0.30000000000000004,1
CUST02862,14393.98,1107.2292307692308,477.78579831799,13,6,4,180.0,2398.996666666667,31,25-34,Thika,Medium,Self-Employed,50485.33244453002,0.1,0
CUST02863,13011.7,1084.3083333333334,340.80894764804765,12,4,3,180.0,2602.34,59,55+,Nakuru,Medium,Employed,61453.71529612379,0.1,0
CUST02864,10508.5,1050.85,547.7173749906668,10,5,4,180.0,2627.125,42,35-44,Nairobi,Medium,Employed,54401.2842697391,0.1,0
CUST02865,6144.95,409.6633333333333,180.39805406246435,15,5,4,180.0,1024.1583333333333,29,25-34,Mombasa,Low,Student,20081.52758440034,0.5,1
CUST02866,8106.12,900.68,461.08694006662125,9,4,3,180.0,2026.53,41,35-44,Nakuru,Medium,Unemployed,50862.807759990275,0.4,0
CUST02867,19373.87,1291.5913333333333,470.5135088066269,15,6,4,180.0,3228.978333333333,39,35-44,Malindi,Medium,Unemployed,55801.388183559866,0.4,0
CUST02868,16402.96,2343.2799999999997,1507.2537428051057,7,5,4,180.0,4100.74,49,45-54,Nairobi,High,Employed,155583.86346400983,0.0,0
CUST02869,8715.79,968.4211111111113,367.59908869733493,9,5,4,180.0,2178.9475,29,25-34,Thika,Medium,Self-Employed,48229.20893315235,0.1,1
CUST02870,5066.6900000000005,422.2241666666667,218.3918468948681,12,6,3,180.0,1013.338,29,25-34,Nairobi,Low,Employed,25689.481243966326,0.3,0
CUST02871,3703.67,462.95875,210.7419338186941,8,4,4,180.0,617.2783333333333,48,45-54,Nairobi,Low,Business Owner,21593.122297886526,0.3,1
CUST02872,9815.65,817.9708333333333,513.6703243672989,12,5,4,180.0,1963.1299999999999,62,55+,Nairobi,Medium,Employed,60828.98287567288,0.25,0
CUST02873,6389.41,532.4508333333333,261.7488299690211,12,6,4,180.0,1064.9016666666666,51,45-54,Kitale,Low,Employed,22632.997513754228,0.3,1
CUST02874,13507.4,2251.233333333333,1033.291535330986,6,4,3,180.0,3376.85,32,25-34,Nairobi,High,Student,155411.64434163194,0.2,0
CUST02875,3902.23,487.77875,232.62382800426343,8,4,3,180.0,780.446,48,45-54,Thika,Low,Unemployed,24950.661431983895,0.6,1
CUST02876,15586.13,3117.2259999999997,1557.7833721445352,5,4,3,180.0,3896.5325000000003,28,25-34,Mombasa,High,Employed,158550.07355987668,0.0,0
CUST02877,6891.1,1148.5166666666667,867.5778223229698,6,2,2,180.0,1722.775,28,25-34,Malindi,Medium,Employed,66357.83218774719,0.1,0
CUST02878,21046.71,2338.523333333333,1214.251207627565,9,4,4,180.0,3507.785,28,25-34,Kitale,High,Self-Employed,121954.71033156064,0.0,0
CUST02879,6320.83,526.7358333333333,255.59106839773756,12,5,4,180.0,1264.166,39,35-44,Eldoret,Low,Self-Employed,26686.807856891803,0.3,0
CUST02880,10495.66,1311.9575,630.6644128162434,8,4,2,180.0,2099.132,32,25-34,Kitale,Medium,Employed,70849.13971546845,0.1,0
CUST02881,5322.030000000001,380.14500000000004,128.9920497699225,14,4,4,180.0,887.005,30,25-34,Nakuru,Low,Student,19122.787075747558,0.5,0
CUST02882,8923.59,686.4300000000001,207.45126773132367,13,5,5,180.0,1487.265,51,45-54,Kitale,Low,Self-Employed,26129.81712927415,0.3,0
CUST02883,3643.1,455.3875,204.53003019116775,8,4,3,180.0,910.775,28,25-34,Nairobi,Low,Unemployed,23996.572070003032,0.6,1
CUST02884,4853.01,808.835,209.38399993791316,6,3,2,180.0,970.6020000000001,23,18-24,Nairobi,Medium,Employed,69387.02189796361,0.35,0
CUST02885,3763.58,268.82714285714286,147.5220165278375,14,6,4,180.0,627.2633333333333,19,18-24,Nakuru,Low,Employed,26262.174089214288,0.55,1
CUST02886,28806.16,2880.616,1170.2984597880245,10,4,3,180.0,7201.54,58,55+,Mombasa,High,Unemployed,153586.1002695452,0.3,0
CUST02887,6724.72,517.2861538461539,246.9289054072873,13,5,4,180.0,960.6742857142856,38,35-44,Mombasa,Low,Student,25987.788828561464,0.5,0
CUST02888,4042.7799999999997,505.34749999999997,128.6433815686939,8,4,3,180.0,808.5559999999999,28,25-34,Kisumu,Low,Unemployed,19073.721551263152,0.6,0
CUST02889,5638.12,433.70153846153846,206.8754213629607,13,5,4,180.0,939.6866666666666,48,45-54,Mombasa,Low,Unemployed,19306.728861330415,0.6,1
CUST02890,5405.76,675.72,434.980062794344,8,5,4,180.0,1351.44,51,45-54,Nakuru,Medium,Employed,50289.774213208184,0.1,0
CUST02891,5415.07,386.7907142857143,134.83568030779514,14,5,3,180.0,902.5116666666667,32,25-34,Nairobi,Low,Employed,18833.97985035019,0.3,1
CUST02892,45607.42,2850.46375,1417.4399383154357,16,6,3,180.0,6515.345714285714,38,35-44,Malindi,High,Employed,125003.5557009441,0.0,0
CUST02893,18039.899999999998,1387.6846153846152,690.4956643915947,13,4,3,180.0,3006.65,48,45-54,Malindi,Medium,Business Owner,63734.5237275633,0.1,0
CUST02894,18055.12,2256.89,917.6001102098576,8,4,3,180.0,3611.0240000000003,38,35-44,Malindi,High,Self-Employed,125078.31119488181,0.0,0
CUST02895,3365.2799999999997,480.7542857142857,281.9202765474158,7,3,4,180.0,841.32,28,25-34,Mombasa,Low,Employed,24501.850279471375,0.3,1
CUST02896,18423.94,1228.2626666666665,687.1192174939687,15,5,4,180.0,3070.6566666666663,49,45-54,Kisumu,Medium,Employed,66971.75365709844,0.1,0
CUST02897,15688.210000000001,1307.3508333333334,779.156453683998,12,5,3,180.0,3137.642,39,35-44,Malindi,Medium,Unemployed,63313.174195137406,0.4,0
CUST02898,18368.38,1412.9523076923078,363.79913716577727,13,5,4,180.0,3061.396666666666,30,25-34,Malindi,Medium,Unemployed,58537.52235119637,0.4,0
CUST02899,9734.06,1081.562222222222,568.3719663824426,9,4,3,180.0,3244.6866666666665,28,25-34,Thika,Medium,Business Owner,54510.4238351097,0.1,0
CUST02900,6454.4,717.1555555555556,397.0390433292144,9,5,3,180.0,1290.88,21,18-24,Mombasa,High,Employed,112845.6357307296,0.25,0
CUST02901,2169.0299999999997,197.18454545454543,104.55232215150808,11,5,5,180.0,542.2575,22,18-24,Kisumu,Low,Self-Employed,22460.418428525078,0.55,0
CUST02902,18641.45,1331.5321428571428,608.194162205795,14,5,2,180.0,3106.9083333333333,50,45-54,Thika,Medium,Employed,64580.860529698344,0.1,0
CUST02903,2567.01,256.701,143.57304826386385,10,4,4,180.0,513.402,23,18-24,Nairobi,Low,Employed,22952.125131264867,0.55,1
CUST02904,4009.71,501.21375,242.87569695143,8,3,2,180.0,801.942,29,25-34,Nakuru,Low,Employed,24512.492870396625,0.3,0
CUST02905,3252.23,406.52875,209.08778863280642,8,4,1,180.0,542.0383333333333,39,35-44,Thika,Low,Employed,21033.413877706007,0.3,0
CUST02906,4692.7,938.54,486.89109254534526,5,2,2,180.0,1564.2333333333333,19,18-24,Eldoret,High,Self-Employed,109785.60841275491,0.25,0
CUST02907,21274.29,2363.81,1333.5654421231075,9,3,2,180.0,4254.858,58,55+,Kisumu,High,Business Owner,147197.23789829118,0.0,0
CUST02908,6081.35,434.38214285714287,174.00716007277808,14,6,5,180.0,1013.5583333333334,31,25-34,Nakuru,Low,Employed,19993.14089863781,0.3,0
CUST02909,50910.009999999995,3394.0006666666663,1299.2793852058733,15,5,4,180.0,8485.001666666667,31,25-34,Malindi,High,Business Owner,138973.77310396062,0.0,0
CUST02910,5880.55,980.0916666666667,352.46758973934993,6,3,3,180.0,1470.1374999999998,32,25-34,Nakuru,Medium,Employed,66592.03865192179,0.1,0
CUST02911,11501.68,766.7786666666667,460.32538877976106,15,6,5,180.0,1916.9466666666667,28,25-34,Thika,Medium,Employed,50796.30013669314,0.1,0
CUST02912,2158.91,215.891,105.83067570941381,10,5,5,180.0,431.782,19,18-24,Eldoret,Low,Employed,23404.742321260877,0.55,1
CUST02913,14502.35,1208.5291666666667,690.3289140094193,12,5,2,180.0,2417.0583333333334,41,35-44,Eldoret,Medium,Employed,63863.13333402684,0.1,0
CUST02914,4477.46,344.42,146.1333413359183,13,5,5,180.0,746.2433333333333,61,55+,Eldoret,Low,Employed,24738.109709277713,0.44999999999999996,0
CUST02915,5014.83,417.9025,180.13472468859624,12,4,4,180.0,835.805,31,25-34,Mombasa,Low,Student,19344.11620390995,0.5,0
CUST02916,14716.439999999999,1471.6439999999998,705.2953254913858,10,4,4,180.0,2943.2879999999996,39,35-44,Kisumu,Medium,Unemployed,67086.52119861709,0.4,0
CUST02917,10010.93,1112.3255555555556,460.8646236724813,9,5,4,180.0,2002.1860000000001,40,35-44,Mombasa,Medium,Unemployed,49728.624991361656,0.4,0
CUST02918,12662.550000000001,1406.95,686.3710134285975,9,4,4,180.0,2110.4249999999997,50,45-54,Nairobi,Medium,Employed,59831.19987171029,0.1,0
CUST02919,16239.76,2706.6266666666666,771.7838661093316,6,3,4,180.0,3247.952,28,25-34,Nairobi,High,Unemployed,129791.01046814334,0.3,0
CUST02920,12454.51,958.0392307692308,484.67320068030614,13,4,3,180.0,2075.7516666666666,29,25-34,Nairobi,Medium,Self-Employed,52759.08964151827,0.1,0
CUST02921,4756.33,396.36083333333335,205.24608057196002,12,4,4,180.0,951.266,31,25-34,Kitale,Low,Business Owner,20733.579190040517,0.3,0
CUST02922,6176.83,441.20214285714286,159.8773681091745,14,6,5,180.0,1029.4716666666666,38,35-44,Nairobi,Low,Employed,19495.156785804804,0.3,0
CUST02923,6017.62,859.66,287.80637866454595,7,4,3,180.0,1504.405,49,45-54,Nairobi,Medium,Business Owner,57602.42144411513,0.1,0
CUST02924,13705.8,1713.225,775.9120813045031,8,4,4,180.0,4568.599999999999,32,25-34,Nairobi,High,Student,108123.78134869739,0.2,0
CUST02925,39691.91,3307.659166666667,1792.3036085007186,12,6,4,180.0,6615.318333333333,29,25-34,Eldoret,High,Unemployed,153455.54736659874,0.3,1
CUST02926,6783.78,678.3779999999999,320.1024844500759,10,6,2,180.0,1356.756,58,55+,Nairobi,Medium,Employed,51375.1756186838,0.1,0
CUST02927,7168.99,1194.8316666666667,524.2263536838516,6,5,3,180.0,2389.6633333333334,50,45-54,Kisumu,Medium,Self-Employed,68532.71876170063,0.1,0
CUST02928,8758.369999999999,1251.195714285714,373.2793924063289,7,4,3,180.0,1751.6739999999998,61,55+,Nairobi,Medium,Self-Employed,67999.83963256706,0.25,1
CUST02929,2149.06,358.1766666666667,135.06904658975964,6,3,3,180.0,537.265,52,45-54,Kitale,Low,Employed,22082.351396490245,0.3,0
CUST02930,4103.9,512.9875,297.02967676407593,8,5,2,180.0,820.78,29,25-34,Malindi,Low,Employed,22497.112061961197,0.3,0
CUST02931,8288.09,1036.01125,333.03386183207516,8,3,3,180.0,1657.618,38,35-44,Malindi,Medium,Business Owner,54662.30862034827,0.1,0
CUST02932,34631.69,3463.1690000000003,1586.288105648249,10,5,4,180.0,6926.338000000001,38,35-44,Mombasa,High,Employed,159190.21096288692,0.0,0
CUST02933,15499.91,1409.0827272727272,423.90146772784146,11,6,4,180.0,2583.318333333333,22,18-24,Nakuru,High,Employed,141868.060965027,0.25,0
CUST02934,4332.72,433.27200000000005,243.42601403027302,10,5,5,180.0,866.5439999999999,38,35-44,Nakuru,Low,Self-Employed,26587.051360105088,0.3,0
CUST02935,9910.91,1238.86375,447.47337459299496,8,4,3,180.0,2477.7275,38,35-44,Mombasa,Medium,Employed,57342.88800992108,0.1,0
CUST02936,27492.33,3054.7033333333334,1957.0451066339783,9,4,5,180.0,4582.055,31,25-34,Mombasa,High,Self-Employed,153142.21605840742,0.0,0
CUST02937,7767.61,1294.6016666666667,444.902975284125,6,3,2,180.0,1941.9025000000001,52,45-54,Nairobi,Medium,Self-Employed,58136.917281812144,0.1,1
CUST02938,3368.27,561.3783333333333,243.19072896939693,6,3,3,180.0,673.654,40,35-44,Thika,Low,Employed,25821.638494056955,0.3,1
CUST02939,6507.65,813.45625,278.9489335722068,8,5,3,180.0,1084.6083333333333,60,55+,Nairobi,Medium,Unemployed,50601.972311852835,0.4,1
CUST02940,7771.14,706.4672727272728,425.4773837019052,11,5,2,180.0,1295.19,20,18-24,Mombasa,Medium,Employed,62615.970550086204,0.35,0
CUST02941,17364.82,1335.7553846153846,764.877545794264,13,5,4,180.0,3472.964,32,25-34,Kisumu,Medium,Unemployed,63609.73844245726,0.4,1
CUST02942,7412.129999999999,1482.426,547.7750672767062,5,3,4,180.0,1853.0324999999998,39,35-44,Kisumu,Medium,Business Owner,63074.66368597151,0.1,0
CUST02943,10665.14,1066.514,481.5006158113058,10,5,3,180.0,2666.285,30,25-34,Thika,Medium,Employed,58108.25493850847,0.1,0
CUST02944,5673.58,515.78,209.2069572456901,11,5,5,180.0,945.5966666666667,41,35-44,Eldoret,Low,Unemployed,24174.13617395076,0.6,1
CUST02945,4429.15,492.12777777777774,195.67192713683906,9,4,3,180.0,885.8299999999999,48,45-54,Nakuru,Low,Self-Employed,20170.930735632108,0.3,0
CUST02946,5373.75,597.0833333333334,279.77294561840677,9,4,4,180.0,1791.25,21,18-24,Kisumu,Medium,Self-Employed,61642.227001779735,0.35,1
CUST02947,4152.1,519.0125,313.3772868854957,8,4,2,180.0,830.4200000000001,42,35-44,Nairobi,Low,Employed,23006.092721426536,0.3,0
CUST02948,22279.29,2475.476666666667,1383.8095315468815,9,4,1,180.0,3713.215,40,35-44,Mombasa,High,Employed,123147.28070856039,0.0,0
CUST02949,4294.85,536.85625,165.56614672411573,8,4,4,180.0,1431.6166666666668,32,25-34,Malindi,Low,Business Owner,25029.333769454122,0.3,0
CUST02950,8804.73,733.7275,368.8150558976927,12,5,3,180.0,1467.455,62,55+,Malindi,Medium,Employed,49413.35503641611,0.25,0
CUST02951,19265.36,1605.4466666666667,644.4883453397648,12,4,3,180.0,3210.8933333333334,52,45-54,Eldoret,High,Employed,115344.14478907021,0.0,0
CUST02952,3480.37,497.19571428571425,244.88839878994833,7,4,3,180.0,870.0925,39,35-44,Nairobi,Low,Employed,22257.74395137062,0.3,0
CUST02953,10685.01,1780.835,610.9057519044978,6,4,2,180.0,2671.2525,41,35-44,Nairobi,Medium,Self-Employed,68668.52340338827,0.1,0
CUST02954,8357.94,1193.9914285714287,649.6888935849366,7,3,5,180.0,2785.98,30,25-34,Mombasa,Medium,Business Owner,61150.93544458719,0.1,0
CUST02955,3200.8,355.64444444444445,192.530197833425,9,4,3,180.0,640.1600000000001,61,55+,Kitale,Low,Self-Employed,25598.60601205123,0.44999999999999996,0
CUST02956,17317.72,2164.715,1295.8494772486945,8,5,3,180.0,3463.5440000000003,38,35-44,Eldoret,High,Employed,133730.13829412608,0.0,0
CUST02957,5997.04,461.3107692307692,281.4169026095607,13,5,4,180.0,999.5066666666665,40,35-44,Kitale,Low,Employed,25088.709606118166,0.3,0
CUST02958,8098.87,1349.8116666666667,691.2093040292981,6,4,4,180.0,1619.774,51,45-54,Nakuru,Medium,Employed,55229.46572114442,0.1,0
CUST02959,4301.27,537.65875,216.06568382504824,8,4,4,180.0,1075.3175,31,25-34,Nairobi,Low,Employed,25356.095695541087,0.3,0
CUST02960,5887.86,452.91230769230765,233.5395436949185,13,5,4,180.0,1177.572,48,45-54,Nairobi,Low,Self-Employed,21632.07929635008,0.3,0
CUST02961,26531.75,2653.175,1554.9279912819827,10,3,3,180.0,5306.35,32,25-34,Nairobi,High,Employed,135921.8942317067,0.0,0
CUST02962,10606.5,883.875,509.0075308158738,12,5,4,180.0,1767.75,30,25-34,Kisumu,Medium,Unemployed,51669.49301827773,0.4,0
CUST02963,3096.69,442.38428571428574,246.35419432578115,7,2,4,180.0,774.1725,30,25-34,Nairobi,Low,Self-Employed,26304.453163709535,0.3,1
CUST02964,13134.4,938.1714285714286,379.9509898527833,14,5,5,180.0,2189.0666666666666,58,55+,Eldoret,Medium,Unemployed,64150.10360365123,0.4,0
CUST02965,7103.71,1183.9516666666666,875.2089969696763,6,4,1,180.0,1775.9275,52,45-54,Eldoret,Medium,Business Owner,67887.69502994824,0.1,0
CUST02966,22416.07,2802.00875,1330.962675986687,8,4,3,180.0,4483.214,40,35-44,Nairobi,High,Business Owner,117278.90181660454,0.0,0
CUST02967,15192.14,1012.8093333333333,462.63780411071133,15,5,5,180.0,2532.023333333333,40,35-44,Nairobi,Medium,Employed,49100.19354199971,0.1,0
CUST02968,17363.59,3472.718,1374.0744365826768,5,4,2,180.0,5787.863333333334,40,35-44,Nairobi,High,Business Owner,124149.61763629748,0.0,0
CUST02969,14379.55,1027.1107142857143,531.795764317096,14,5,4,180.0,2396.5916666666667,62,55+,Eldoret,Medium,Unemployed,59762.380783753695,0.55,1
CUST02970,15390.29,1539.029,494.3657046143966,10,4,4,180.0,3078.058,28,25-34,Mombasa,Medium,Unemployed,66546.37748692691,0.4,0
CUST02971,22674.03,3239.1471428571426,972.2588416451368,7,4,3,180.0,4534.806,30,25-34,Nairobi,High,Employed,127364.21267637209,0.0,0
CUST02972,5213.66,521.366,206.27188671481358,10,3,3,180.0,1042.732,31,25-34,Kitale,Low,Employed,20445.6023980279,0.3,1
CUST02973,2409.71,401.61833333333334,131.61262863671809,6,4,1,180.0,602.4275,52,45-54,Nakuru,Low,Business Owner,21369.60555958384,0.3,0
CUST02974,4308.48,538.56,214.2775828552434,8,4,2,180.0,861.6959999999999,39,35-44,Kisumu,Low,Employed,24351.49647827124,0.3,1
CUST02975,4380.05,365.00416666666666,246.96708932230896,12,5,3,180.0,730.0083333333333,28,25-34,Eldoret,Low,Employed,21042.406726748988,0.3,1
CUST02976,1788.88,255.55428571428573,96.92102057124362,7,3,3,180.0,298.14666666666665,22,18-24,Thika,Low,Employed,26833.45998300824,0.55,1
CUST02977,6271.54,895.9342857142857,555.9344470905763,7,4,4,180.0,1567.885,50,45-54,Eldoret,Medium,Business Owner,51648.064141823495,0.1,0
CUST02978,2587.21,517.442,437.5374437348191,5,3,3,180.0,862.4033333333333,20,18-24,Mombasa,Medium,Self-Employed,65376.29992449075,0.35,0
CUST02979,3836.45,426.2722222222222,161.5239369859602,9,5,3,180.0,767.29,38,35-44,Mombasa,Low,Business Owner,23320.696764122327,0.3,1
CUST02980,1988.48,284.06857142857143,138.94137821740642,7,4,2,180.0,662.8266666666667,62,55+,Thika,Low,Employed,20113.57841099405,0.44999999999999996,1
CUST02981,6237.25,623.725,289.7449971287013,10,5,3,180.0,1039.5416666666667,29,25-34,Kisumu,Low,Employed,24801.904495413906,0.3,0
CUST02982,9428.369999999999,1047.5966666666666,503.88510873015485,9,5,3,180.0,1885.6739999999998,29,25-34,Eldoret,Medium,Self-Employed,58120.42719865193,0.1,0
CUST02983,10010.75,1430.107142857143,639.8369454976867,7,3,2,180.0,2002.15,41,35-44,Kitale,Medium,Self-Employed,63697.47594706683,0.1,0
CUST02984,5175.9400000000005,431.3283333333334,253.1866855910991,12,5,3,180.0,862.6566666666666,48,45-54,Malindi,Low,Employed,23979.0539406832,0.3,0
CUST02985,28591.89,2382.6575,983.6003885921541,12,3,4,180.0,5718.378,41,35-44,Nairobi,High,Employed,112114.7255907655,0.0,0
CUST02986,4744.8,1581.6000000000001,1049.9004759023592,3,3,2,180.0,1581.6000000000001,61,55+,Nairobi,Medium,Employed,67439.55663317305,0.45,0
CUST02987,19419.010000000002,1387.072142857143,706.9129192283715,14,5,4,180.0,3236.501666666667,21,18-24,Nairobi,High,Employed,142436.57577181826,0.25,0
CUST02988,5030.79,558.9766666666667,221.47168769393528,9,4,4,180.0,838.465,42,35-44,Thika,Low,Student,25044.852029292953,0.5,1
CUST02989,6986.95,998.1357142857142,582.0288957562485,7,4,3,180.0,1397.3899999999999,39,35-44,Mombasa,Medium,Employed,58125.78498064842,0.1,0
CUST02990,8908.48,809.8618181818182,420.2782370006371,11,4,3,180.0,1484.7466666666667,48,45-54,Nairobi,Medium,Employed,52124.955676906735,0.1,0
CUST02991,8706.82,1243.8314285714284,565.2161293826333,7,4,3,180.0,1451.1366666666665,32,25-34,Nairobi,Medium,Employed,55239.34731379184,0.1,0
CUST02992,9077.41,1296.7728571428572,681.9469211679719,7,4,3,180.0,1815.482,52,45-54,Nairobi,Medium,Employed,68899.63659456342,0.1,0
CUST02993,32092.19,2917.471818181818,1558.0327226783022,11,5,3,180.0,6418.438,38,35-44,Nairobi,High,Business Owner,156063.85433859457,0.0,0
CUST02994,12195.08,1108.6436363636365,570.9361578192911,11,5,3,180.0,2032.5133333333333,32,25-34,Nairobi,Medium,Employed,58935.552809368724,0.1,0
CUST02995,6915.27,461.01800000000003,179.00324910059993,15,5,5,180.0,1152.545,21,18-24,Eldoret,Medium,Employed,54588.26796541228,0.35,0
CUST02996,29276.73,2661.520909090909,1130.151461605519,11,4,5,180.0,5855.346,52,45-54,Nairobi,High,Employed,145030.69425884474,0.0,0
CUST02997,14186.67,1418.667,591.9859478071344,10,5,3,180.0,2837.334,30,25-34,Nairobi,Medium,Student,65682.55536382794,0.30000000000000004,0
CUST02998,10412.21,1301.52625,525.77743148157,8,5,2,180.0,2603.0525,29,25-34,Kitale,Medium,Self-Employed,66857.37103023946,0.1,0
CUST02999,2706.83,451.1383333333333,245.6527941153258,6,2,3,180.0,541.366,29,25-34,Kitale,Low,Employed,18294.050412979963,0.3,0
CUST03000,13345.94,1482.8822222222223,685.7894384171022,9,5,3,180.0,2224.3233333333333,51,45-54,Nairobi,High,Student,106754.53658577907,0.2,0
CUST03001,10423.89,1158.21,536.9182251749329,9,5,2,180.0,3474.6299999999997,40,35-44,Nairobi,Medium,Self-Employed,55974.1129066978,0.1,1
CUST03002,11874.75,1187.475,647.2371642304782,10,4,5,180.0,2374.95,49,45-54,Eldoret,Medium,Employed,51114.18493929873,0.1,0
CUST03003,4186.61,523.32625,196.70557127250578,8,4,3,180.0,1046.6525,32,25-34,Mombasa,Low,Employed,25264.5800514248,0.3,0
CUST03004,9666.69,966.6690000000001,460.9075043011462,10,6,4,180.0,2416.6725,38,35-44,Nairobi,Medium,Self-Employed,60146.08714596682,0.1,0
CUST03005,18814.13,1447.2407692307693,712.7386403451308,13,6,2,180.0,3762.8259999999996,38,35-44,Nairobi,Medium,Student,67092.02953263477,0.30000000000000004,0
CUST03006,10137.38,1126.3755555555554,389.91277448011084,9,4,3,180.0,2027.476,50,45-54,Nairobi,Medium,Business Owner,51693.98952014086,0.1,1
CUST03007,6041.66,755.2075,354.25654081067137,8,4,3,180.0,1208.3319999999999,61,55+,Nakuru,Medium,Employed,62387.25130086675,0.25,0
CUST03008,4168.25,219.3815789473684,120.40284406308486,19,5,4,180.0,694.7083333333334,23,18-24,Kitale,Low,Unemployed,23239.709781899055,0.8500000000000001,1
CUST03009,4021.01,446.7788888888889,264.85218214338187,9,5,4,180.0,1005.2525,40,35-44,Thika,Low,Employed,21079.877844020546,0.3,0
CUST03010,4666.9,518.5444444444444,267.0194765420264,9,2,3,180.0,933.3799999999999,19,18-24,Kisumu,Medium,Unemployed,59771.78223715954,0.6499999999999999,0
CUST03011,4633.13,463.313,230.62795629180198,10,4,5,180.0,926.626,40,35-44,Mombasa,Low,Self-Employed,23319.471129014968,0.3,1
CUST03012,15833.09,1439.3718181818183,658.6017634476572,11,5,3,180.0,3166.618,32,25-34,Nakuru,Medium,Self-Employed,68615.12013591792,0.1,0
CUST03013,10385.539999999999,798.8876923076922,410.88948654420943,13,5,4,180.0,2077.108,29,25-34,Mombasa,Medium,Employed,48814.14432849919,0.1,0
CUST03014,17797.18,2542.4542857142856,1195.473084234259,7,3,3,180.0,5932.393333333333,32,25-34,Nairobi,High,Employed,149974.07014981718,0.0,0
CUST03015,8818.54,489.91888888888894,162.478605175787,18,6,5,180.0,1259.7914285714285,39,35-44,Eldoret,Low,Student,26842.383822987824,0.5,1
CUST03016,4192.37,598.91,297.17631702408585,7,4,5,180.0,838.4739999999999,29,25-34,Kitale,Low,Employed,24605.20356970569,0.3,0
CUST03017,14341.75,1434.175,677.4081114931136,10,5,3,180.0,2390.2916666666665,39,35-44,Mombasa,Medium,Employed,65002.31347115487,0.1,0
CUST03018,8079.16,1009.895,558.2578001246378,8,6,3,180.0,1346.5266666666666,30,25-34,Kitale,Medium,Employed,52669.04834771511,0.1,0
CUST03019,2233.84,186.15333333333334,70.43584319123755,12,6,3,180.0,446.7679999999999,19,18-24,Mombasa,Low,Employed,22725.418593586866,0.55,1
CUST03020,14860.82,1350.9836363636364,550.516082894455,11,4,3,180.0,2972.1639999999998,50,45-54,Mombasa,Medium,Self-Employed,64256.51627895536,0.1,0
CUST03021,17564.66,1254.6185714285714,561.2974603658802,14,5,5,180.0,3512.932,28,25-34,Nairobi,Medium,Employed,61794.97399532256,0.1,0
CUST03022,2320.31,464.062,192.9899425358741,5,3,3,180.0,773.4366666666666,32,25-34,Eldoret,Low,Employed,21482.972604003447,0.3,1
CUST03023,6204.7699999999995,564.0699999999999,208.08773164220904,11,5,3,180.0,1240.954,41,35-44,Thika,Low,Employed,26481.760196078518,0.3,0
